candidate_id,candidate_key,first_name,incumbent,last_name,name_display,order,party_id,percent,percent_display,seat,state_id,votes,winner,wasted_votes,winner2,contested,party_id2,state_seat_count
neu-64692,neuj,James,False,Neu,James Neu,2,democrat,29.1,29.1,5,OH,100392,False,100392,0,0,democrat,16
johnson-60428,johnsonb,Bill,True,Johnson,Bill Johnson,1,republican,70.7,70.7,6,OH,213975,True,106987,1,0,republican,16
lorentz-64693,lorentzm,Michael,False,Lorentz,Michael Lorentz,2,democrat,29.3,29.3,6,OH,88780,False,88780,0,0,democrat,16
gibbs-57239,gibbsb,Bob,True,Gibbs,Bob Gibbs,1,republican,64.0,64.0,7,OH,198221,True,99110,1,0,republican,16
rich-64694,richr,Roy,False,Rich,Roy Rich,3,democrat,29.0,29.0,7,OH,89638,False,89638,0,0,democrat,16
phillip-65544,phillipd,Dan,False,Phillip,Dan Phillip,2,independent,7.0,7.0,7,OH,21694,False,21694,0,0,other,16
davidson-64698,davidsonw,Warren,True,Davidson,Warren Davidson,1,republican,68.8,68.8,8,OH,223833,True,111916,1,0,republican,16
fought-65794,foughts,Steven,False,Fought,Steven Fought,2,democrat,27.0,27.0,8,OH,87794,False,87794,0,0,democrat,16
hendricks-65827,hendricksd,Derrick,False,Hendricks,Derrick Hendricks,3,green,4.3,4.3,8,OH,13879,False,13880,0,0,other,16
kaptur-405,kapturm,Marcy,True,Kaptur,Marcy Kaptur,1,democrat,68.7,68.7,9,OH,193966,True,96982,1,0,democrat,16
larson-64706,larsond,Donald,False,Larson,Donald Larson,2,republican,31.3,31.3,9,OH,88427,False,88428,0,0,republican,16
turner-1376,turnerm,Mike,True,Turner,Michael R. Turner,3,republican,64.1,64.1,10,OH,215724,True,107861,1,0,republican,16
klepinger-63293,klepingerr,Robert,False,Klepinger,Robert Klepinger,1,democrat,32.7,32.7,10,OH,109981,False,109982,0,0,democrat,16
mcmasters-62778,mcmasterst,Tom,False,McMasters,Tom McMasters,2,independent,3.2,3.2,10,OH,10890,False,10890,0,0,other,16
fudge-59885,fudgem,Marcia,True,Fudge,Marcia L. Fudge,1,democrat,80.3,80.3,11,OH,242917,True,121458,1,0,democrat,16
goldstein-64708,goldsteinb,Beverly,False,Goldstein,Beverly Goldstein,2,republican,19.7,19.7,11,OH,59769,False,59770,0,0,republican,16
tiberi-411,tiberip,Pat,True,Tiberi,Pat Tiberi,3,republican,66.6,66.6,12,OH,251266,True,125632,1,0,republican,16
albertson-64709,albertsone,Ed,False,Albertson,Ed Albertson,1,democrat,29.8,29.8,12,OH,112638,False,112638,0,0,democrat,16
manchik-65545,manchikj,Joe,False,Manchik,Joe Manchik,2,green,3.6,3.6,12,OH,13474,False,13474,0,0,other,16
ryan-1388,ryant,Tim,True,Ryan,Tim Ryan,2,democrat,67.7,67.7,13,OH,208610,True,104304,1,0,democrat,16
morckel-64710,morckelr,Richard,False,Morckel,Richard Morckel,1,republican,32.3,32.3,13,OH,99377,False,99378,0,0,republican,16
joyce-62559,joyced,David,True,Joyce,David Joyce,1,republican,62.6,62.6,14,OH,219191,True,109595,1,0,republican,16
wager-63297,wagerm,Michael,False,Wager,Michael Wager,2,democrat,37.4,37.4,14,OH,130907,False,130908,0,0,democrat,16
stivers-57257,stiverss,Steve,True,Stivers,Steve Stivers,1,republican,66.2,66.2,15,OH,222847,True,111423,1,0,republican,16
wharton-62783,whartons,Scott,False,Wharton,Scott Wharton,2,democrat,33.8,33.8,15,OH,113960,False,113960,0,0,democrat,16
renacci-60314,renaccij,Jim,True,Renacci,James B. Rennaci,2,republican,65.3,65.3,16,OH,225794,True,112896,1,0,republican,16
mundy-64712,mundyk,Keith,False,Mundy,Keith Mundy,1,democrat,34.7,34.7,16,OH,119830,False,119830,0,0,democrat,16
bridenstine-62234,bridenstinej,Jim,True,Bridenstine,Jim Bridenstine,1,republican,100.0,0.0,1,OK,283311,True,141655,1,1,republican,5
mullin-62235,mullinm,Markwayne,True,Mullin,Markwayne Mullin,1,republican,70.6,70.6,2,OK,189839,True,94919,1,0,republican,5
harris-till-63822,harris_tillj,Joshua,False,Harris-Till,Joshua Harris-Till,2,democrat,23.2,23.2,2,OK,62387,False,62388,0,0,democrat,5
mccarthy-65540,mccarthyj,John,False,McCarthy,John McCarthy,3,independent,6.2,6.2,2,OK,16644,False,16644,0,0,other,5
lucas-1396,lucasf,Frank,True,Lucas,Frank D. Lucas,1,republican,78.3,78.3,3,OK,227525,True,113762,1,0,republican,5
robbins-59450,robbinsf,Frankie,False,Robbins,Frankie Robbins,2,democrat,21.7,21.7,3,OK,63090,False,63090,0,0,democrat,5
cole-1398,colet,Tom,True,Cole,Tom Cole,1,republican,69.6,69.6,4,OK,204143,True,102071,1,0,republican,5
owen-64949,owenc,Christina,False,Owen,Christina Owen,3,democrat,26.1,26.1,4,OK,76472,False,76472,0,0,democrat,5
white-65146,whites,Sevier,False,White,Sevier White,2,libertarian,4.3,4.3,4,OK,12574,False,12574,0,0,other,5
russell-63829,russells,Steve,True,Russell,Steve Russell,1,republican,57.1,57.1,5,OK,160184,True,80091,1,0,republican,5
mcaffrey-64485,mcaffreya,Al,False,McAffrey,Al McAffrey,3,democrat,36.8,36.8,5,OK,103273,False,103274,0,0,democrat,5
knight-64952,knightz,Zachary,False,Knight,Zachary Knight,2,libertarian,6.1,6.1,5,OK,17113,False,17114,0,0,other,5
bonamici-61555,bonamicis,Suzanne,True,Bonamici,Suzanne Bonamici,2,democrat,59.7,59.7,1,OR,225391,True,112695,1,0,democrat,5
heinrich-64921,heinrichb,Brian,False,Heinrich,Brian Heinrich,1,republican,37.0,37.0,1,OR,139756,False,139756,0,0,republican,5
sheahan-65803,sheahank,Kyle,False,Sheahan,Kyle Sheahan,3,libertarian,3.2,3.2,1,OR,12257,False,12258,0,0,other,5
walden-481,waldeng,Greg,True,Walden,Greg Walden,1,republican,71.9,71.9,2,OR,272952,True,136475,1,0,republican,5
crary-4305,craryj,James,False,Crary,James Crary,2,democrat,28.1,28.1,2,OR,106640,False,106640,0,0,democrat,5
blumenauer-482,blumenauere,Earl,True,Blumenauer,Earl Blumenauer,3,democrat,72.1,72.1,3,OR,274687,True,137343,1,0,democrat,5
walker-64477,walkerd,David,False,Walker,David Walker,2,independent-party,20.5,20.5,3,OR,78154,False,78154,0,0,other,5
delk-65825,delkd,David,False,Delk,David Delk,1,progressive,7.3,7.3,3,OR,27978,False,27978,0,0,other,5
defazio-484,defaziop,Peter,True,DeFazio,Peter DeFazio,1,democrat,55.6,55.6,4,OR,220628,True,110313,1,0,democrat,5
robinson-60612,robinsona,Art,False,Robinson,Art Robinson,2,republican,39.7,39.7,4,OR,157743,False,157744,0,0,republican,5
beilstein-59807,beilsteinm,Mike,False,Beilstein,Mike Beilstein,3,pacific-green,3.1,3.1,4,OR,12194,False,12194,0,0,other,5
guthrie-65826,guthrieg,Gil,False,Guthrie,Gil Guthrie,4,libertarian,1.6,1.6,4,OR,6527,False,6528,0,0,other,5
schrader-57501,schraderk,Kurt,True,Schrader,Kurt Schrader,2,democrat,53.6,53.6,5,OR,199505,True,99752,1,0,democrat,5
willis-64926,willisc,Colm,False,Willis,Colm Willis,1,republican,43.1,43.1,5,OR,160443,False,160444,0,0,republican,5
sandnes-64919,sandnesm,Marvin,False,Sandnes,Marvin Sandnes,3,pacific-green,3.4,3.4,5,OR,12542,False,12542,0,0,other,5
brady-237,bradyr,Robert,True,Brady,Robert A. Brady,1,democrat,82.2,82.2,1,PA,245791,True,122895,1,0,democrat,18
williams-39803,williamsd,Deborah,False,Williams,Deborah Williams,2,republican,17.8,17.8,1,PA,53219,False,53220,0,0,republican,18
evans-49768,evansd,Dwight,False,Evans,Dwight Evans,1,democrat,90.2,90.2,2,PA,322514,True,161256,1,0,democrat,18
jones-64836,jonesj,James,False,Jones,James Jones,2,republican,9.8,9.8,2,PA,35131,False,35132,0,0,republican,18
kelly-60917,kellym,Mike,True,Kelly,Mike Kelly,1,republican,100.0,0.0,3,PA,331072,True,165535,1,1,republican,18
perry-61618,perrys,Scott,True,Perry,Scott Perry,2,republican,66.1,66.1,4,PA,220628,True,110313,1,0,republican,18
burkholder-65332,burkholderj,Joshua,False,Burkholder,Joshua Burkholder,1,democrat,33.9,33.9,4,PA,113372,False,113372,0,0,democrat,18
thompson-58283,thompsong,Glenn,True,Thompson,Glenn Thompson,2,republican,67.2,67.2,5,PA,206761,True,103380,1,0,republican,18
strano-taylor-63494,strano_taylork,Kerith,False,Strano Taylor,Kerith Strano Taylor,1,democrat,32.8,32.8,5,PA,101082,False,101082,0,0,democrat,18
costello-63501,costellor,Ryan,True,Costello,Ryan A. Costello,2,republican,57.2,57.2,6,PA,207469,True,103734,1,0,republican,18
parrish-64821,parrishm,Mike,False,Parrish,Mike Parrish,1,democrat,42.8,42.8,6,PA,155000,False,155000,0,0,democrat,18
meehan-60432,meehanp,Patrick,True,Meehan,Patrick Meehan,2,republican,59.5,59.5,7,PA,225678,True,112838,1,0,republican,18
balchunis-63502,balchunism,Mary Ellen,False,Balchunis,Mary Ellen Balchunis,1,democrat,40.5,40.5,7,PA,153824,False,153824,0,0,democrat,18
fitzpatrick-64827,fitzpatrickb,Brian,False,Fitzpatrick,Brian Fitzpatrick,2,republican,54.4,54.4,8,PA,207263,True,103631,1,0,republican,18
santarsiero-64824,santarsieros,Steve,False,Santarsiero,Steve Santarsiero,1,democrat,45.6,45.6,8,PA,173555,False,173556,0,0,democrat,18
shuster-249,shusterb,Bill,True,Shuster,Bill Shuster,2,republican,63.3,63.3,9,PA,186580,True,93289,1,0,republican,18
halvorson-63507,halvorsona,Art,False,Halvorson,Art Halvorson,1,democrat,36.7,36.7,9,PA,107985,False,107986,0,0,democrat,18
marino-60542,marinot,Tom,True,Marino,Tom Marino,2,republican,70.2,70.2,10,PA,211282,True,105640,1,0,republican,18
molesevich-65575,molesevichm,Michael,False,Molesevich,Michael Molesevich,1,democrat,29.8,29.8,10,PA,89823,False,89824,0,0,democrat,18
barletta-252,barlettal,Lou,True,Barletta,Lou Barletta,2,republican,63.7,63.7,11,PA,199421,True,99710,1,0,republican,18
marsicano-64828,marsicanom,Mike,False,Marsicano,Mike Marsicano,1,democrat,36.3,36.3,11,PA,113800,False,113800,0,0,democrat,18
rothfus-60544,rothfusk,Keith,True,Rothfus,Keith Rothfus,2,republican,61.8,61.8,12,PA,221851,True,110925,1,0,republican,18
mcclelland-63511,mcclellande,Erin,False,McClelland,Erin McClelland,1,democrat,38.2,38.2,12,PA,137353,False,137354,0,0,democrat,18
boyle-63512,boyleb,Brendan,True,Boyle,Brendan F. Boyle,1,democrat,100.0,0.0,13,PA,331072,True,165535,1,1,democrat,18
doyle-255,doylem,Mike,True,Doyle,Mike Doyle,1,democrat,74.4,74.4,14,PA,255293,True,127646,1,0,democrat,18
mcallister-62750,mcallisterl,Lenny,False,McAllister,Lenny McAllister,2,republican,25.6,25.6,14,PA,87999,False,88000,0,0,republican,18
dent-1865,dentc,Charles,True,Dent,Charlie Dent,2,republican,58.4,58.4,15,PA,190618,True,95308,1,0,republican,18
daugherty-61608,daughertyr,Rick,False,Daugherty,Rick Daugherty,1,democrat,38.0,38.0,15,PA,124129,False,124130,0,0,democrat,18
rizzo-65799,rizzop,Paul,False,Rizzo,Paul Rizzo,3,libertarian,3.6,3.6,15,PA,11727,False,11728,0,0,other,18
smucker-64833,smuckerl,Lloyd,False,Smucker,Lloyd Smucker,2,republican,53.8,53.8,16,PA,168669,True,84334,1,0,republican,18
hartman-64830,hartmanc,Christina,False,Hartman,Christina Hartman,1,democrat,42.9,42.9,16,PA,134586,False,134586,0,0,democrat,18
house-65706,houses,Shawn,False,House,Shawn House,3,libertarian,3.4,3.4,16,PA,10518,False,10518,0,0,other,18
cartwright-61612,cartwrightm,Matt,True,Cartwright,Matt Cartwright,1,democrat,53.8,53.8,17,PA,157734,True,78866,1,0,democrat,18
connolly-63518,connollym,Matt,False,Connolly,Matt Connolly,2,republican,46.2,46.2,17,PA,135430,False,135430,0,0,republican,18
murphy-261,murphyt,Tim,True,Murphy,Tim Murphy,1,republican,100.0,0.0,18,PA,331072,True,165535,1,1,republican,18
cicilline-39864,cicillined,David,True,Cicilline,David Cicilline,2,democrat,64.8,64.8,1,RI,130540,True,65269,1,0,democrat,2
taub-65450,taubr,Russell,False,Taub,Russell Taub,1,republican,35.2,35.2,1,RI,71023,False,71024,0,0,republican,2
langevin-967,langevinj,Jim,True,Langevin,Jim Langevin,2,democrat,58.2,58.2,2,RI,133108,True,66553,1,0,democrat,2
reis-63918,reisr,Rhue,False,Reis,Rhue Reis,1,republican,30.8,30.8,2,RI,70301,False,70302,0,0,republican,2
johnson-65452,johnsonj,Jeffrey,False,Johnson,Jeffrey Johnson,4,independent,7.1,7.1,2,RI,16253,False,16254,0,0,other,2
caiozzo-65451,caiozzos,Salvatore,False,Caiozzo,Salvatore Caiozzo,3,independent,3.9,3.9,2,RI,8942,False,8942,0,0,other,2
sanford-600,sanfordm,Mark,True,Sanford,Mark Sanford,4,republican,58.7,58.7,1,SC,190410,True,95204,1,0,republican,7
cherny-65134,chernyd,Dimitri,False,Cherny,Dimitri Cherny,1,democrat,36.9,36.9,1,SC,119779,False,119780,0,0,democrat,7
grier-65507,grierm,Michael,False,Grier,Michael Grier,6,libertarian,3.6,3.6,1,SC,11614,False,11614,0,0,other,7
travison-65508,travisona,Albert,False,Travison,Albert Travison,5,american-party,0.9,0.9,1,SC,2774,False,2774,0,0,other,7
wilson-1410,wilsonj,Joe,True,Wilson,Joe Wilson,3,republican,60.3,60.3,2,SC,183746,True,91872,1,0,republican,7
bjorn-65136,bjorna,Arik,False,Bjorn,Arik Bjorn,1,democrat,35.9,35.9,2,SC,109452,False,109452,0,0,democrat,7
mccain-60678,mccaine,Eddie,False,McCain,Eddie McCain,4,american-party,3.8,3.8,2,SC,11444,False,11444,0,0,other,7
duncan-57891,duncanj,Jeff,True,Duncan,Jeff Duncan,2,republican,72.9,72.9,3,SC,198431,True,99215,1,0,republican,7
cleveland-63787,clevelandh,Hosea,False,Cleveland,Hosea Cleveland,1,democrat,27.1,27.1,3,SC,73766,False,73766,0,0,democrat,7
gowdy-60681,gowdyt,Trey,True,Gowdy,Trey Gowdy,3,republican,67.2,67.2,4,SC,198648,True,99323,1,0,republican,7
fedalei-65137,fedaleic,Chris,False,Fedalei,Chris Fedalei,1,democrat,31.0,31.0,4,SC,91676,False,91676,0,0,democrat,7
chandler-65512,chandlerm,Michael,False,Chandler,Michael Chandler,2,constitution,1.7,1.7,4,SC,5103,False,5104,0,0,other,7
mulvaney-60619,mulvaneym,Mick,True,Mulvaney,Mick Mulvaney,2,republican,59.1,59.1,5,SC,175909,True,87954,1,0,republican,7
person-65138,personf,Fran,False,Person,Fran Person,1,democrat,38.8,38.8,5,SC,115437,False,115438,0,0,democrat,7
barnes-65509,barnesr,Rudy,False,Barnes,Rudy Barnes,3,american-party,2.1,2.1,5,SC,6239,False,6240,0,0,other,7
clyburn-1414,clyburnj,Jim,True,Clyburn,James E. Clyburn,1,democrat,70.1,70.1,6,SC,177947,True,88973,1,0,democrat,7
sterling-65140,sterlingl,Laura,False,Sterling,Laura Sterling,3,republican,27.6,27.6,6,SC,70099,False,70100,0,0,republican,7
piotrowski-65513,piotrowskir,Rich,False,Piotrowski,Rich Piotrowski,4,libertarian,1.2,1.2,6,SC,3131,False,3132,0,0,other,7
mallory-65510,malloryp,Prince,False,Mallory,Prince Mallory,2,green,1.0,1.0,6,SC,2499,False,2500,0,0,other,7
rice-62109,ricet,Tom,True,Rice,Tom Rice,4,republican,61.0,61.0,7,SC,176468,True,88233,1,0,republican,7
hyman-65141,hymanm,Mal,False,Hyman,Mal Hyman,1,democrat,39.0,39.0,7,SC,112744,False,112744,0,0,democrat,7
noem-60394,noemk,Kristi,True,Noem,Kristi Noem,1,republican,64.1,64.1,1,SD,237163,True,118581,1,0,republican,1
hawks-64906,hawksp,Paula,False,Hawks,Paula Hawks,2,democrat,35.9,35.9,1,SD,132810,False,132810,0,0,democrat,1
roe-59572,roep,Phil,True,Roe,Phil Roe,1,republican,78.4,78.4,1,TN,198293,True,99146,1,0,republican,9
bohms-65319,bohmsa,Alan,False,Bohms,Alan Bohms,2,democrat,15.4,15.4,1,TN,39024,False,39024,0,0,democrat,9
franklin-64265,franklinr,Robert,False,Franklin,Robert Franklin,3,independent,6.2,6.2,1,TN,15702,False,15702,0,0,other,9
duncan-665,duncanj,John,True,Duncan,John J. Duncan Jr.,1,republican,75.6,75.6,2,TN,212455,True,106227,1,0,republican,9
starr-65320,starrs,Stuart,False,Starr,Stuart Starr,2,democrat,24.4,24.4,2,TN,68401,False,68402,0,0,democrat,9
fleischmann-60964,fleischmannc,Chuck,True,Fleischmann,Chuck Fleischmann,1,republican,66.4,66.4,3,TN,176613,True,88306,1,0,republican,9
shekari-65255,shekarim,Melody,False,Shekari,Melody Shekari,2,democrat,28.8,28.8,3,TN,76727,False,76728,0,0,democrat,9
tyler-64243,tylerr,Rick,False,Tyler,Rick Tyler,5,independent,1.9,1.9,3,TN,5098,False,5098,0,0,other,9
mitchell-64390,mitchellc,Cassandra,False,Mitchell,Cassandra Mitchell,4,independent,1.9,1.9,3,TN,5075,False,5076,0,0,other,9
kersting-65804,kerstingt,Topher,False,Kersting,Topher Kersting,3,independent,0.9,0.9,3,TN,2493,False,2494,0,0,other,9
desjarlais-61091,desjarlaiss,Scott,True,DesJarlais,Scott DesJarlais,1,republican,65.0,65.0,4,TN,165796,True,82897,1,0,republican,9
reynolds-65321,reynoldss,Steven,False,Reynolds,Steven Reynolds,2,democrat,35.0,35.0,4,TN,89141,False,89142,0,0,democrat,9
cooper-676,cooperj,Jim,True,Cooper,Jim Cooper,2,democrat,62.6,62.6,5,TN,171111,True,85555,1,0,democrat,9
snyder-65252,snyders,Stacy,False,Snyder,Stacy Snyder,1,republican,37.4,37.4,5,TN,102433,False,102434,0,0,republican,9
black-58195,blackd,Diane,True,Black,Diane Black,1,republican,71.1,71.1,6,TN,202234,True,101116,1,0,republican,9
kent-65257,kentd,David,False,Kent,David Kent,2,democrat,21.8,21.8,6,TN,61995,False,61996,0,0,democrat,9
ross-65807,rossd,David,False,Ross,David Ross,3,independent,7.1,7.1,6,TN,20261,False,20262,0,0,other,9
blackburn-682,blackburnm,Marsha,True,Blackburn,Marsha Blackburn,1,republican,72.2,72.2,7,TN,200407,True,100203,1,0,republican,9
chandler-65322,chandlert,Tharon,False,Chandler,Tharon Chandler,2,democrat,23.5,23.5,7,TN,65226,False,65226,0,0,democrat,9
ladner-59567,ladnerl,Leonard,False,Ladner,Leonard Ladner,3,independent,4.3,4.3,7,TN,11880,False,11880,0,0,other,9
kustoff-65268,kustoffd,David,False,Kustoff,David Kustoff,1,republican,68.8,68.8,8,TN,194386,True,97192,1,0,republican,9
hobson-64201,hobsonr,Rickey,False,Hobson,Rickey Hobson,2,democrat,25.1,25.1,8,TN,70925,False,70926,0,0,democrat,9
godwin-65805,godwins,Shelia,False,Godwin,Shelia Godwin,3,independent,2.3,2.3,8,TN,6442,False,6442,0,0,other,9
hart-1431,hartj,James,False,Hart,James Hart,4,independent,1.4,1.4,8,TN,4057,False,4058,0,0,other,9
montague-65806,montaguea,Adrian,False,Montague,Adrian Montague,5,independent,0.9,0.9,8,TN,2497,False,2498,0,0,other,9
rawles-60985,rawlesm,Mark,False,Rawles,Mark Rawles,6,independent,0.9,0.9,8,TN,2445,False,2446,0,0,other,9
talley-lane-65808,talley_lanek,Karen,False,Talley-Lane,Karen Talley-Lane,7,independent,0.7,0.7,8,TN,1981,False,1982,0,0,other,9
cohen-41288,cohens,Steve,True,Cohen,Steve Cohen,2,democrat,78.7,78.7,9,TN,171631,True,85815,1,0,democrat,9
alberson-64394,albersonw,Wayne,False,Alberson,Wayne Alberson,1,republican,18.9,18.9,9,TN,41123,False,41124,0,0,republican,9
cook-64396,cookp,Paul,False,Cook,Paul Cook,3,independent,2.4,2.4,9,TN,5203,False,5204,0,0,other,9
gohmert-1883,gohmertl,Louie,True,Gohmert,Louie Gohmert,1,republican,73.9,73.9,1,TX,192434,True,96216,1,0,republican,36
mckellar-62024,mckellars,Shirley,False,McKellar,Shirley McKellar,2,democrat,24.1,24.1,1,TX,62847,False,62848,0,0,democrat,36
gray-65546,grayp,Phil,False,Gray,Phil Gray,3,libertarian,1.9,1.9,1,TX,5062,False,5062,0,0,other,36
poe-39046,poet,Ted,True,Poe,Ted Poe,1,republican,60.6,60.6,2,TX,168692,True,84345,1,0,republican,36
bryan-64592,bryanp,Pat,False,Bryan,Pat Bryan,2,democrat,36.0,36.0,2,TX,100231,False,100232,0,0,democrat,36
veasaw-64003,veasawj,James,False,Veasaw,James Veasaw,3,libertarian,2.3,2.3,2,TX,6429,False,6430,0,0,other,36
darr-65547,darrj,Joshua,False,Darr,Joshua Darr,4,green,1.0,1.0,2,TX,2884,False,2884,0,0,other,36
johnson-270,johnsons,Sam,True,Johnson,Sam Johnson,1,republican,61.2,61.2,3,TX,193684,True,96841,1,0,republican,36
bell-64594,bella,Adam,False,Bell,Adam Bell,2,democrat,34.6,34.6,3,TX,109420,False,109420,0,0,democrat,36
jameson-726,jamesons,Scott,False,Jameson,Scott Jameson,3,libertarian,3.3,3.3,3,TX,10448,False,10448,0,0,other,36
blair-64004,blairp,Paul,False,Blair,Paul Blair,4,green,0.9,0.9,3,TX,2915,False,2916,0,0,other,36
ratcliffe-63174,ratcliffej,John,True,Ratcliffe,John Ratcliffe,1,republican,88.0,88.0,4,TX,216643,True,108321,1,0,republican,36
wommack-65548,wommackc,Cody,False,Wommack,Cody Wommack,2,libertarian,12.0,12.0,4,TX,29577,False,29578,0,0,other,36
hensarling-277,hensarlingj,Jeb,True,Hensarling,Jeb Hensarling,1,republican,80.6,80.6,5,TX,155469,True,77734,1,0,republican,36
ashby-333,ashbyk,Ken,False,Ashby,Ken Ashby,2,libertarian,19.4,19.4,5,TX,37406,False,37406,0,0,other,36
barton-281,bartonj,Joe,True,Barton,Joe L. Barton,1,republican,58.3,58.3,6,TX,159444,True,79721,1,0,republican,36
woolridge-64599,woolridger,Ruby Faye,False,Woolridge,Ruby Faye Woolridge,2,democrat,39.0,39.0,6,TX,106667,False,106668,0,0,democrat,36
smith-65564,smithd,Darrel,False,Smith,Darrel Smith,3,green,2.6,2.6,6,TX,7185,False,7186,0,0,other,36
culberson-284,culbersonj,John,True,Culberson,John Culberson,1,republican,56.2,56.2,7,TX,143542,True,71770,1,0,republican,36
cargas-61900,cargasj,James,False,Cargas,James Cargas,2,democrat,43.8,43.8,7,TX,111991,False,111992,0,0,democrat,36
brady-287,bradyk,Kevin,True,Brady,Kevin Brady,1,republican,100.0,0.0,8,TX,236916,True,118457,1,1,republican,36
green-37280,greena,Al,True,Green,Al Green,2,democrat,80.6,80.6,9,TX,152032,True,76015,1,0,democrat,36
martin-64605,martinj,Jeff,False,Martin,Jeff Martin,1,republican,19.4,19.4,9,TX,36491,False,36492,0,0,republican,36
mccaul-38751,mccaulm,Michael,True,McCaul,Michael McCaul,1,republican,57.3,57.3,10,TX,179221,True,89610,1,0,republican,36
cadien-61904,cadient,Tawana,False,Cadien,Tawana Cadien,2,democrat,38.4,38.4,10,TX,120170,False,120170,0,0,democrat,36
kelsey-64008,kelseyb,Bill,False,Kelsey,Bill Kelsey,3,libertarian,4.2,4.2,10,TX,13209,False,13210,0,0,other,36
conaway-1860,conawaym,Mike,True,Conaway,Mike Conaway,1,republican,89.5,89.5,11,TX,201871,True,100935,1,0,republican,36
landholt-65549,landholtn,Nicholas,False,Landholt,Nicholas Landholt,2,libertarian,10.5,10.5,11,TX,23677,False,23678,0,0,other,36
granger-296,grangerk,Kay,True,Granger,Kay Granger,1,republican,69.4,69.4,12,TX,196482,True,98240,1,0,republican,36
bradshaw-64607,bradshawb,Bill,False,Bradshaw,Bill Bradshaw,2,democrat,26.9,26.9,12,TX,76029,False,76030,0,0,democrat,36
colliver-64010,collivere,Ed,False,Colliver,Ed Colliver,3,libertarian,3.7,3.7,12,TX,10604,False,10604,0,0,other,36
thornberry-299,thornberrym,Mac,True,Thornberry,Mac Thornberry,1,republican,90.0,90.0,13,TX,199050,True,99524,1,0,republican,36
deweese-65565,deweesec,Calvin,False,DeWeese,Calvin DeWeese,2,libertarian,6.7,6.7,13,TX,14725,False,14726,0,0,other,36
tomlinson-65550,tomlinsonr,Rusty,False,Tomlinson,Rusty Tomlinson,3,green,3.4,3.4,13,TX,7467,False,7468,0,0,other,36
weber-61980,weberr,Randy,True,Weber,Randy Weber,1,republican,61.9,61.9,14,TX,160631,True,80315,1,0,republican,36
cole-62209,colem,Michael,False,Cole,Michael Cole,2,democrat,38.1,38.1,14,TX,99054,False,99054,0,0,democrat,36
gonzalez-64608,gonzalezv,Vicente,False,Gonzalez,Vicente Gonzalez,2,democrat,57.3,57.3,15,TX,101712,True,50855,1,0,democrat,36
westley-64614,westleyt,Tim,False,Westley,Tim Westley,1,republican,37.7,37.7,15,TX,66877,False,66878,0,0,republican,36
tijerina-65551,tijerinav,Vanessa,False,Tijerina,Vanessa Tijerina,4,green,3.1,3.1,15,TX,5448,False,5448,0,0,other,36
leone-57981,leoner,Ross,False,Leone,Ross Leone,3,libertarian,1.9,1.9,15,TX,3442,False,3442,0,0,other,36
orourke-61921,orourkeb,Beto,True,O'Rourke,Beto O'Rourke,1,democrat,85.7,85.7,16,TX,150228,True,75113,1,0,democrat,36
perez-64012,perezj,Jaime,False,Perez,Jaime Perez,2,libertarian,10.0,10.0,16,TX,17491,False,17492,0,0,other,36
gourdoux-65552,gourdouxm,Mary,False,Gourdoux,Mary Gourdoux,3,green,4.3,4.3,16,TX,7510,False,7510,0,0,other,36
flores-60215,floresb,Bill,True,Flores,Bill Flores,1,republican,60.8,60.8,17,TX,149417,True,74708,1,0,republican,36
matta-64615,mattaw,William,False,Matta,William Matta,2,democrat,35.2,35.2,17,TX,86603,False,86604,0,0,democrat,36
patterson-62187,pattersonc,Clark,False,Patterson,Clark Patterson,3,libertarian,4.0,4.0,17,TX,9708,False,9708,0,0,other,36
jackson-lee-312,jackson_lees,Sheila,True,Jackson Lee,Sheila Jackson Lee,2,democrat,73.5,73.5,18,TX,150157,True,75078,1,0,democrat,36
bartley-64620,bartleyl,Lori,False,Bartley,Lori Bartley,1,republican,23.6,23.6,18,TX,48306,False,48306,0,0,republican,36
kleven-65553,klevent,Thomas,False,Kleven,Thomas Kleven,3,green,2.9,2.9,18,TX,5845,False,5846,0,0,other,36
arrington-64621,arringtonj,Jodey,False,Arrington,Jodey Arrington,1,republican,86.7,86.7,19,TX,176314,True,88156,1,0,republican,36
bonar-65554,bonart,Troy,False,Bonar,Troy Bonar,2,libertarian,8.5,8.5,19,TX,17376,False,17376,0,0,other,36
lawson-65555,lawsonm,Mark,False,Lawson,Mark Lawson,3,green,4.8,4.8,19,TX,9785,False,9786,0,0,other,36
castro-58407,castroj,Joaquin,True,Castro,Joaquin Castro,1,democrat,79.7,79.7,20,TX,149640,True,74819,1,0,democrat,36
blunt-329,bluntj,Jeffrey,False,Blunt,Jeffrey Blunt,2,libertarian,15.5,15.5,20,TX,29055,False,29056,0,0,other,36
pipkin-65556,pipkinp,Paul,False,Pipkin,Paul Pipkin,3,green,4.8,4.8,20,TX,8974,False,8974,0,0,other,36
smith-321,smithl,Lamar,True,Smith,Lamar Smith,1,republican,57.0,57.0,21,TX,202967,True,101483,1,0,republican,36
wakely-64629,wakelyt,Tom,False,Wakely,Tom Wakely,2,democrat,36.4,36.4,21,TX,129765,False,129766,0,0,democrat,36
loewe-65557,loewem,Mark,False,Loewe,Mark Loewe,3,libertarian,4.1,4.1,21,TX,14735,False,14736,0,0,other,36
